date,week_num,product_family,sku,region,warehouse,demand_units
2023-04-03,14,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,116
2023-04-10,15,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,121
2023-04-17,16,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,108
2023-04-24,17,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,117
2023-05-01,18,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,111
2023-05-08,19,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,125
2023-05-15,20,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,166
2023-05-22,21,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,105
2023-05-29,22,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,102
2023-06-05,23,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,163
2023-06-12,24,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,127
2023-06-19,25,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,119
2023-06-26,26,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,155
2023-07-03,27,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,122
2023-07-10,28,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,176
2023-07-17,29,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,149
2023-07-24,30,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,126
2023-07-31,31,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,188
2023-08-07,32,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,125
2023-08-14,33,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,153
2023-08-21,34,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,143
2023-08-28,35,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,165
2023-09-04,36,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,169
2023-09-11,37,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,133
2023-09-18,38,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,116
2023-09-25,39,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,135
2023-10-02,40,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,110
2023-10-09,41,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,160
2023-10-16,42,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,116
2023-10-23,43,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,103
2023-10-30,44,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,106
2023-11-06,45,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,81
2023-11-13,46,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,81
2023-11-20,47,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,107
2023-11-27,48,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,78
2023-12-04,49,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,71
2023-12-11,50,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,87
2023-12-18,51,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,94
2023-12-25,52,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,87
2024-01-01,53,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,91
2024-01-08,54,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,71
2024-01-15,55,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,66
2024-01-22,56,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,106
2024-01-29,57,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,84
2024-02-05,58,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,89
2024-02-12,59,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,118
2024-02-19,60,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,110
2024-02-26,61,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,113
2024-03-04,62,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,153
2024-03-11,63,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,104
2024-03-18,64,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,136
2024-03-25,65,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,123
2024-04-01,66,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,131
2024-04-08,67,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,161
2024-04-15,68,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,141
2024-04-22,69,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,143
2024-04-29,70,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,157
2024-05-06,71,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,127
2024-05-13,72,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,119
2024-05-20,73,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,116
2024-05-27,74,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,102
2024-06-03,75,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,186
2024-06-10,76,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,117
2024-06-17,77,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,134
2024-06-24,78,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,133
2024-07-01,79,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,147
2024-07-08,80,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,159
2024-07-15,81,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,161
2024-07-22,82,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,131
2024-07-29,83,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,140
2024-08-05,84,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,150
2024-08-12,85,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,138
2024-08-19,86,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,182
2024-08-26,87,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,153
2024-09-02,88,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,157
2024-09-09,89,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,153
2024-09-16,90,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,162
2024-09-23,91,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,136
2024-09-30,92,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,106
2024-10-07,93,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,132
2024-10-14,94,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,108
2024-10-21,95,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,105
2024-10-28,96,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,119
2024-11-04,97,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,125
2024-11-11,98,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,99
2024-11-18,99,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,98
2024-11-25,100,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,116
2024-12-02,101,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,90
2024-12-09,102,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,125
2024-12-16,103,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,90
2024-12-23,104,Wireless Mouse,WM-LITE-GRY,EMEA,Amsterdam-NL,63
2023-01-02,1,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,91
2023-01-09,2,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,88
2023-01-16,3,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,103
2023-01-23,4,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,97
2023-01-30,5,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,90
2023-02-06,6,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,80
2023-02-13,7,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,97
2023-02-20,8,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,92
2023-02-27,9,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,101
2023-03-06,10,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,125
2023-03-13,11,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,153
2023-03-20,12,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,131
2023-03-27,13,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,106
2023-04-03,14,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,139
2023-04-10,15,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,159
2023-04-17,16,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,123
2023-04-24,17,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,134
2023-05-01,18,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,139
2023-05-08,19,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,124
2023-05-15,20,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,155
2023-05-22,21,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,139
2023-05-29,22,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,151
2023-06-05,23,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,124
2023-06-12,24,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,134
2023-06-19,25,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,160
2023-06-26,26,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,137
2023-07-03,27,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,188
2023-07-10,28,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,138
2023-07-17,29,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,152
2023-07-24,30,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,170
2023-07-31,31,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,120
2023-08-07,32,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,115
2023-08-14,33,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,119
2023-08-21,34,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,180
2023-08-28,35,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,136
2023-09-04,36,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,215
2023-09-11,37,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,132
2023-09-18,38,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,145
2023-09-25,39,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,173
2023-10-02,40,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,180
2023-10-09,41,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,175
2023-10-16,42,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,148
2023-10-23,43,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,138
2023-10-30,44,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,123
2023-11-06,45,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,121
2023-11-13,46,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,94
2023-11-20,47,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,86
2023-11-27,48,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,93
2023-12-04,49,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,88
2023-12-11,50,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,82
2023-12-18,51,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,96
2023-12-25,52,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,99
2024-01-01,53,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,87
2024-01-08,54,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,109
2024-01-15,55,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,75
2024-01-22,56,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,90
2024-01-29,57,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,87
2024-02-05,58,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,76
2024-02-12,59,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,104
2024-02-19,60,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,108
2024-02-26,61,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,145
2024-03-04,62,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,132
2024-03-11,63,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,107
2024-03-18,64,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,171
2024-03-25,65,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,160
2024-04-01,66,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,149
2024-04-08,67,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,135
2024-04-15,68,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,123
2024-04-22,69,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,136
2024-04-29,70,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,171
2024-05-06,71,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,195
2024-05-13,72,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,186
2024-05-20,73,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,138
2024-05-27,74,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,126
2024-06-03,75,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,153
2024-06-10,76,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,115
2024-06-17,77,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,158
2024-06-24,78,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,148
2024-07-01,79,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,142
2024-07-08,80,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,121
2024-07-15,81,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,167
2024-07-22,82,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,144
2024-07-29,83,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,131
2024-08-05,84,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,102
2024-08-12,85,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,156
2024-08-19,86,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,204
2024-08-26,87,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,199
2024-09-02,88,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,143
2024-09-09,89,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,138
2024-09-16,90,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,159
2024-09-23,91,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,124
2024-09-30,92,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,147
2024-10-07,93,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,152
2024-10-14,94,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,156
2024-10-21,95,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,122
2024-10-28,96,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,115
2024-11-04,97,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,99
2024-11-11,98,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,95
2024-11-18,99,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,99
2024-11-25,100,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,104
2024-12-02,101,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,109
2024-12-09,102,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,82
2024-12-16,103,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,113
2024-12-23,104,Wireless Mouse,WM-LITE-GRY,APAC,Shanghai-CN,86
2023-01-02,1,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,54
2023-01-09,2,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,49
2023-01-16,3,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,39
2023-01-23,4,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,67
2023-01-30,5,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,68
2023-02-06,6,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,61
2023-02-13,7,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,68
2023-02-20,8,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,76
2023-02-27,9,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,58
2023-03-06,10,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,71
2023-03-13,11,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,89
2023-03-20,12,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,68
2023-03-27,13,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,88
2023-04-03,14,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,71
2023-04-10,15,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,95
2023-04-17,16,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,90
2023-04-24,17,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,72
2023-05-01,18,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,110
2023-05-08,19,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,83
2023-05-15,20,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,83
2023-05-22,21,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,97
2023-05-29,22,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,112
2023-06-05,23,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,81
2023-06-12,24,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,96
2023-06-19,25,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,102
2023-06-26,26,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,107
2023-07-03,27,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,99
2023-07-10,28,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,92
2023-07-17,29,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,87
2023-07-24,30,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,100
2023-07-31,31,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,84
2023-08-07,32,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,64
2023-08-14,33,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,106
2023-08-21,34,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,114
2023-08-28,35,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,69
2023-09-04,36,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,84
2023-09-11,37,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,105
2023-09-18,38,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,128
2023-09-25,39,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,92
2023-10-02,40,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,80
2023-10-09,41,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,84
2023-10-16,42,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,101
2023-10-23,43,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,72
2023-10-30,44,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,67
2023-11-06,45,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,67
2023-11-13,46,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,59
2023-11-20,47,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,66
2023-11-27,48,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,80
2023-12-04,49,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,63
2023-12-11,50,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,56
2023-12-18,51,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,55
2023-12-25,52,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,45
2024-01-01,53,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,65
2024-01-08,54,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,57
2024-01-15,55,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,58
2024-01-22,56,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,100
2024-01-29,57,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,67
2024-02-05,58,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,60
2024-02-12,59,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,66
2024-02-19,60,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,87
2024-02-26,61,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,78
2024-03-04,62,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,65
2024-03-11,63,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,96
2024-03-18,64,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,78
2024-03-25,65,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,118
2024-04-01,66,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,107
2024-04-08,67,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,87
2024-04-15,68,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,115
2024-04-22,69,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,97
2024-04-29,70,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,110
2024-05-06,71,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,105
2024-05-13,72,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,87
2024-05-20,73,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,90
2024-05-27,74,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,116
2024-06-03,75,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,95
2024-06-10,76,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,94
2024-06-17,77,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,87
2024-06-24,78,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,108
2024-07-01,79,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,139
2024-07-08,80,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,87
2024-07-15,81,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,103
2024-07-22,82,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,128
2024-07-29,83,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,103
2024-08-05,84,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,112
2024-08-12,85,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,89
2024-08-19,86,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,111
2024-08-26,87,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,101
2024-09-02,88,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,119
2024-09-09,89,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,121
2024-09-16,90,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,146
2024-09-23,91,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,105
2024-09-30,92,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,98
2024-10-07,93,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,93
2024-10-14,94,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,82
2024-10-21,95,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,87
2024-10-28,96,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,76
2024-11-04,97,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,77
2024-11-11,98,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,87
2024-11-18,99,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,59
2024-11-25,100,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,78
2024-12-02,101,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,77
2024-12-09,102,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,60
2024-12-16,103,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,44
2024-12-23,104,Wireless Mouse,WM-LITE-GRY,APAC,Tokyo-JP,55
2023-01-02,1,Wireless Mouse,WM-LITE-GRY,Americas,Louisville-US,116
2023-01-09,2,Wireless Mouse,WM-LITE-GRY,Americas,Louisville-US,96
2023-01-16,3,Wireless Mouse,WM-LITE-GRY,Americas,Louisville-US,85
2023-01-23,4,Wireless Mouse,WM-LITE-GRY,Americas,Louisville-US,95
2023-01-30,5,Wireless Mouse,WM-LITE-GRY,Americas,Louisville-US,121
2023-02-06,6,Wireless Mouse,WM-LITE-GRY,Americas,Louisville-US,121
2023-02-13,7,Wireless Mouse,WM-LITE-GRY,Americas,Louisville-US,113
2023-02-20,8,Wireless Mouse,WM-LITE-GRY,Americas,Louisville-US,116
2023-02-27,9,Wireless Mouse,WM-LITE-GRY,Americas,Louisville-US,121
2023-03-06,10,Wireless Mouse,WM-LITE-GRY,Americas,Louisville-US,116
2023-03-13,11,Wireless Mouse,WM-LITE-GRY,Americas,Louisville-US,177
2023-03-20,12,Wireless Mouse,WM-LITE-GRY,Americas,Louisville-US,137
2023-03-27,13,Wireless Mouse,WM-LITE-GRY,Americas,Louisville-US,178
2023-04-03,14,Wireless Mouse,WM-LITE-GRY,Americas,Louisville-US,191
2023-04-10,15,Wireless Mouse,WM-LITE-GRY,Americas,Louisville-US,180
